,Date,Title,Link,Director,Cast,Production,Reception,Plot,Writer,Music Director,Cinematographer,Reception Sentiment,Month,Reception Score,TSNE-2D-one,TSNE-2D-two
227,2023-12-08,Aval Peyar Rajni,/wiki/Rajni_(film),Vinil Scariah Varghese,"Kalidas Jayaram,Namitha Pramod,Saiju Kurup",Navarasa Films,"Gayathri Krishna ofOTTPlaygave 3.5 out of 5 stars and wrote, ""The struggles of a community whose rights to live by their own choices that are largely discussed in present times may not seem like a novel central theme, but it is used efficiently inRajni.""[15]Anjana George ofThe Times of Indiagave 2.5 out of 5 stars and wrote, ""A violent crime thriller with suspenseful music and dark shades, the film introduces layers to mislead and bring up thrilling elements.""[16]","Siblings Naveen and Gowri find themselves entangled in a web of chaos and danger with a looming life threat after the death of Gowri's husband, Abhijith. The story unravels a mysterious quest to uncover the enigmatic identity of Rajni.",Vinil Scariah VargheseVincent Vadakkan,4 Musics,R. R. Vishnu,-0.5354,12,2,-2.149852,-5.5136833
228,2023-12-08,Conjuring Kannappan,/wiki/Conjuring_Kannappan,Selvin Raj Xavier,"Sathish,Regina Cassandra,Elli AvrRam",AGS Entertainment,"Times NowgaveConjuring Kannappana rating of three out of five, and wrote: ""Selvin Raj Xavier's directorial vision, coupled with the stellar cast and technical excellence, promises a cinematic experience that transcends genres"".[10]Janani K ofIndia Todaysaid the film has ""sporadic laughs ... But, mostly ... lacks new ideas"".[11]","Kannappan’s mother is an aspiring influencer but he wants a job for himself but is unable to find work. Kannappan loves playing games and wants to turn his hobby into a career. Kannappan starts talking to a young boy who plays games with him; Kannappan advises the boy to make a few in-game purchases and the boy spends₹10 lakh. After that, the boy's uncle, a goon named Devil Armstrong, asks Kannappan to pay for the boy's purchases, threatening him to pay the amount in two weeks.",Selvin Raj Xavier,Yuvan Shankar Raja,S. Yuva,0.714,12,5,-3.9459836,-3.1640105
229,2023-12-08,Kattil,/wiki/Kattil,E. V. Ganesh Babu,"E. V. Ganesh Babu,Srushti Dange,Semmalar Annam",Pulse Entertainments,,,B. Lenin,Srikanth Deva,Ravishankar,,12,5,3.1507263,3.2868676
230,2023-12-08,Thee Ivan,/wiki/Thee_Ivan,Jayamurugan Muthusamy,"Karthik,Sukanya, Suman Jayamurugan",Manithan Cine Arts,"Maalai Malarstated that Karthik gave a befitting performance for the role of the father.[6]Times Nowrated three out of five and stated, ""The director, Jayamurugan Muthusamy, skillfully crafts the film's pacing, allowing the audience to empathise with the protagonist's struggles and triumphs.""[7]",,Jayamurugan Muthusamy,Jayamurugan Muthusamy,,-0.3612,12,2,-1.4192871,0.4739394
231,2023-12-15,Aghori,/wiki/Aghori_(film),D. S. Rajkumar,"Sidhu Sid,Shruthi Ramakrishnan,Sayaji Shinde",Motion Film Picture,"A critic fromMaalai Malarstated that ""Although the story of the film is known at the beginning, will the people trapped in the haunted house escape? He thinks to make it interesting till the end""[3].Times Nowcritic wrote that ""Aghori successfully merges a haunting premise, stellar performances, and skilled direction,....."" and gave three out of five star[4]",,D.S.Rajkumar,4 Musics,A.V. Vasanth,-0.4767,12,2,4.4735527,6.5319414
232,2023-12-15,Fight Club,/wiki/Fight_Club_(2023_film),Abbas Ansari Rahmath,"Vijay Kumar, Monisha Mohan Menon, Kaarthekeyan Santhanam",Reel Good Films,"M. Suganth ofThe Times of Indiagave 3.5/5 stars and described ""Sasi's story is familiar, but the filmmaking makes the film engaging.""[10]Siddarth Srinivas ofOnly Kollywoodrated 3.25/5 stars and described ""Fight Clubturns out to be a really good ‘boys action film’ that is worth watching for its action sequences. If we don’t mind the wafer-thin plot, the film is one to spike up your adrenaline.""[11]","InNorth Chennai, Benjamin alias ""Benji"", a former talented boxer, gets sidelined by drugs and liquor. Despite his struggles, Benji aims to provide a chance to mentor young talented boys in their region to stay away from crime. Trouble arises for Benji as his brother Joseph joins Kiruba, a notorious gangster and drug peddler, in committing illegal activities. Benji learns about this and warns Joseph and Kiruba. Later, Kiruba and Joseph succeed in finishing Benji, but Kiruba betrays Joseph and sends him to prison.",,Govind Vasantha,Leon Britto,0.5006,12,4,-1.8398513,-3.5343926
233,2023-12-15,Kannagi,/wiki/Kannagi_(2023_film),Yashwanth Kishore,"Keerthi Pandian,Ammu Abhirami,Vidya Pradeep",Skymoon Entertainment,,"The film's theme is about issues faced by women in today'sIndiansociety.[1]Four women whose lives are dominated, crafted, and judged by society and affected, changed and disturbed by external influences.",Yashwanth Kishore,Shaan Rahman,Ramji,0.0,12,3,-3.0695999,8.283065
234,2023-12-15,Paatti Sollai Thattathe,,Hemasooriya,"RJ Vijay,KPY Bala,Nalini",Vishnu Priya Sanjai Films,,,,,,,12,5,-3.0463483,-2.6154063
235,2023-12-15,Sri Sabari Ayyappan,,Raja Desingu,"Vijay Prasath,Sona Heiden,Ganja Karuppu",Sri Vetrivel Film Academy,,,,,,,12,5,-3.382493,-1.2243273
236,2023-12-15,Theedhum Soodhum Endhan Mugavari,/wiki/Theedhum_Soodhum_Endhan_Mugavari,Ghitha Mohhan,"Sreekumar Jay, Angana Arya,Avinash",Jayanthi Productions,"Times Nowcritc rated 3 out of 5 and worte that ""Theedhum Soodhum Endhan Mugavari promises a compelling journey through the intricacies of love and the challenges posed by societal expectations."" and rated three out of five stars.[4]Maalai Malarcritic rated two point five out of five and stated that ""lthough we have already seen the story of kidnapping for money in many films, it is special to change the course of the screenplay"".[5]",,Sreekumar Jay,Pranav Giridharan,Parandhagan E,0.8934,12,5,-2.7533672,8.078842
237,2023-12-15,Vivesini,/wiki/Vivesini,Bhavan Rajagopalan,"Kavya, Mekha Rajan,Nassar",Laburnum Productions,,,Gajendran K.,Rishabh Nagendra,Om Narayan,,12,5,2.4793844,-4.98537
238,2023-12-22,Aayiram Porkaasukal,/wiki/Aayiram_Porkaasukal,Ravi Murukaya,"Vidharth,Arundhati Nair,Saravanan",GRM Studio,,"Animuthu is a lazy, jobless 52-year-old man living inKuruvadipattinearThanjavur. He only cooks, sleeps, and eats. He has abeggarcalled Arivazhagan living outside his house that he also feeds. His sister, Senthamarai, and his nephew, Thamil, visit his home. Senthamarai makes Thamil stay at Animuthu's house. After Thamil secretly drinks hisalcoholwithout Animuthu's permission, Animuthu calls his sister. So Thamil threatens Animuthu if his mother is ever to return.",,Johan,Banu Murugan,,12,5,-4.39764,-3.2503693
239,2023-12-22,Jigiri Dosthu,/wiki/Jigiri_Dosthu,Aran Vetriselvakkuma,"Shariq Hassan,Ammu Abhirami,Pavithra Lakshmi",VVK Entertainment,"Roopa Radhakrishnan ofThe Times of Indiawrote that ""Another standout is VJ Ashiq as Loki, who might be the least heroic among the three main leads, but the actor is the one who leaves the biggest impression."" and rated two out of five[5].Samayamcritic gave two out of five and noted that ""There are good things in the film. Ashwin Vinayakamurthy's background score is a major strength of the film. The background music is more terrifying than the visuals. Among the three friends, VJ Aashiq, who played the role of Loki, is the most popular among the fans.""[6]",,Aran V,Ashwin Vinayagamoorthy,Saran RV,0.9421,12,5,-5.0772333,-5.455774
240,2023-12-22,Miriam Maa,/wiki/Miriam_Maa,Malathy Narayan,"Rekha, Ezhil Durai, Ashiq Hussain",Sri Sai Film Factory,,,,Moonroxx,Jason Williams,,12,5,7.801879,3.6958067
241,2023-12-22,Rajini Rasigan,,Dheena,"Dheena,Santhana Bharathi,Crane Manohar",JMJ Creations,,,,,,,12,5,0.43660665,-0.29003295
242,2023-12-22,Saba Nayagan,/wiki/Saba_Nayagan,C. S. Karthikeyan,"Ashok Selvan,Megha Akash,Karthika Muralidharan",Clear Water Films Inc,,"In 2016 (Chennai)Saba is drunk and gets arrested in a public nuisance case by the police. Saba pleads to get released, but the sub-inspector lets the other guy out after hearing his love-failure story. So Saba tries to narrate his love story in order to get out of the police jeep. Saba shares his school love story, (In 2008 - Erode) where he studied eleventh grade and had a crush on Eesha. He tries to convey his love to her, but he can't do it, as every single attempt he makes ends in failure. He gets disappointed when he finds out from his friends that she is in love with Ashwin, a twelfth-grade school senior. Later, his friends tell him that she is not in love with Ashwin, and she just talks with him casually due to her cousin's sister's request.In 2009On the farewell day of school, Saba hoped to convey his love to her, but he didn't because of his friend SS. Karthik gets heartbroken after Gayathri rejects his proposal. So Saba goes with SS Karthik in order to make his friend feel better. That's the last day he met her, and he didn't even speak with her during his school days. Later, he joins an engineering college in Coimbatore, where he meets Riya, and they eventually fall in love. After some moments, he introduced her to his friend Gokul in the hope that he could pass messages easily through him to her as Gokul was studying in the same department as her. But Gokul and Riya fell in love, so Saba became single again.In ChennaiAfter completing his graduation, he meets Eesha again in his cousin's sister Divya's boutique. He gives her a fifty percent offer on her purchase, and she asks him where he completed his schooling, as she thinks she might have met him somewhere, so he replies that he has studied at SVB school. After knowing he was her schoolmate, she introduced him to Gayathri. Gayathri knows him already as he was a friend of SS Karthik in school days, so Gayathri tells Eesha that SS Karthik is a rogue, so he might not have completed his college and he might have arrears. At that moment, Aravinth tells them that SS Karthik is now studying cardiology. So Gayathri gets SS's phone number, and Eesha gets Aravinth's phone number. Later, he helps Eesha's sister Preethi choose a dress for a competition with the help of Divya, which made her win the competition, so Preethi arranges a treat as she promised. After that, Eesha and Aravinth meet each other, and they become closer eventually. Eesha invites Aravinth to her house and introduces her parents to him. She tells him that SS and Gayathri are going to meet today. Gayathri gets to know that SS is not a cardiology student because he can't save a man who was unconscious. After knowing that SS is pretending to be a cardiologist, Eesha slaps him in the face. Later, SS asks Saba to break up with Eesha, so Saba records a video saying it's over between them because she slapped his friend. The next day, he happens to see her in a saree, and he gets mesmerised by her. He doesn't want to end his friendship with her. SS gets angry that he didn't break his relationship with her, and seeing Saba's phone in her hand, he thinks that she may have seen that video of Saba telling her to break up, so he tells Saba that she has seen that video. She didn't see any video, as she didn't know the password for the phone. Out of curiosity, she asked what the video was. Saba tells her about his crush on her since school days. She reveals that he should have proposed to her in school because now she has a boyfriend. After hearing these things, everyone in the police Jeep gets disappointed and asks Saba to tell them what happened next. He starts to tell them that after that incident, he joined an MBA college, and there he met Megha and how they got closer and how they became lovers. After hearing the last one, all of them got happy because Saba finally got a happy ending in his love journey. The police jeep stops, and some goons try to attack the sub-inspector, but Saba saves him. The sub-inspector thanks Saba not for saving him from those goons but for making him understand what love is. He says that in college he has five friends, two of whom are committed to the rest of the two, so the friends suggested that he fall in love with the remaining one, Deepthi. So he is going to break up with her as things are not working between them. As told, sub-inspectors broke up with Deepthi.",C. S. Karthikeyan,Leon James,BalasubramaniemDinesh PurushothamanPrabhu Rhagav,,12,5,1.7306819,5.706115
243,2023-12-29,Jai Vijayam,,Jai Akash,"Jai Akash, Akshaya Kandamuthan, Michael Augustin",Jai Akash Films,,,,,,,12,5,-7.084794,-4.9408107
244,2023-12-29,Mathimaran,/wiki/Mathimaran,Mantra Veerapandian,"Venkat Senguttuvan,Ivana, Aradhya",GS Cinema International,"Narayani M fromCinema Expresswrote that the film was ""Partly jarring, partly preachy tale on downsides to being vertically challenged"".[4]Raiza Nazreen fromTimes Nowwrote that the film breaks ""Stereotypes With Compelling Tale Of Love And Intrigue"".[5]Roopa Radhakrishnan fromThe Times of Indiacalled the film ""relevant but also overly reliant on dialogues"".[6]A critic fromDinamalarwrote that ""The director keeps the newcomers and budding actors entertained by giving a compelling story. Among the many films that released this week, this film is one that gives hope to newbies. The story and characters taken by the director is the reason for that. Only some cinematic scenes could have been avoided"".[7]",,Mantra Veerapandian,Karthik Raja,Parvaez K,0.9325,12,5,1.637321,-3.527817
245,2023-12-29,Moondram Manithan,,Ramdev,"Sonia Agarwal,K. Bhagyaraj,Srinath",Ramdev Pictures,,,,,,,12,5,0.8512794,1.6115916
246,2023-12-29,Moothakudi,,Ravi Bhargavan,"Tarun Gopi, Prakash Chandra, Anvisha",The Sparkland,,,,,,,12,5,-0.2828829,-4.4533706
247,2023-12-29,Nandhi Varman,/wiki/Nandhi_Varman,Perumal Varadhan,"Suresh Ravi, Asha Gowda,Bose Venkat",AK Film Factory,"A critic fromTimes Nowgave 3/5 stars and noted that ""making it worth a watch for those captivated by atmospheric storytelling and supernatural elements.""[2]",,G.V. Perumalvaradhan,Jerard Felix,R. V. Seyon Muthu,0.34,12,4,4.1506257,-1.3526587
248,2023-12-29,Odavum Mudiyadhu Oliyavum Mudiyadhu,/wiki/Odavum_Mudiyadhu_Oliyavum_Mudiyadhu,Ramesh Venkat,"Sathyamurthi,Yashika Aannand,Riythvika",Akshaya Pictures,"Times Nowcritc gave 3 star out of 5 and stated that ""Overall, Odavum Mudiyadhu Oliyavum Mudiyadhu delivers a thrilling cinematic experience that will leave you questioning the unknown.""[5]Roopa Radhakrishnan ofTimes of indiagave 3 star out of 5 and wrote that "" it's a laugh-out-loud movie that does complete justice to both the horror and comedy portions.""[6]Malini Mannath wrote that "" ‘Odavum Mudiyadhu….’ (121 minutes) is at its best a stepping stone for a debutant maker.""[7]",,Kishore K Kumar,Kaushik Krish,Joshua J Perez,0.836,12,5,8.174495,0.66952145
249,2023-12-29,Peikku Kalyanam,,Suci Eswar,"Rajkumar, Sharmisha,Nellai Siva",Suci Creations,,,,,,,12,5,0.61657965,-8.056222
250,2023-12-29,Route No. 17,/wiki/Route_No._17,Abhilash G. Devan,"Jithan Ramesh, Anju Pandiya,Hareesh Peradi",Neni Entertainments,"Maalai Malarappreciated the film's cinematography, editing and music, but rated the film losing its knit in the second half after a decent first half.[5]RK Spark of Zee Tamil stated that, though the film is technically sound, the second half of the film lost its grip. He also appreciated the performances of Jithan Ramesh and Anju Sasi.[6]Raisa Nasreen of Times Now rated the film with 3/5 stars, stating that Jithan Ramesh film unveils mystery and suspense In Sathyamangalam forest.[7]","The film portrays many eerie happenings in the forests ofSathyamangalam, where its forest path has been shut for 30 years for a mysterious reason. The suspense thickens when trespassers do not return alive from the forest.[8]",Abhilash G Devan,Ouseppachan,Prasanth Pranavam,0.1154,12,3,-7.0087843,-3.2367446
